User_ID,Region,Age_Group,Daily_Screen_Time,Subscription_Count,Monthly_Digital_Spend,Digital_Fatigue_Score,Sleep_Quality,Sentiment_Index,User_Review_Note,Lifestyle_Class
9755,Europe,Boomer (57+),3.84,2,35.55,4,Excellent,0.52,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
9756,Europe,Millennial (25-40),5.96,8,126.43,7,Good,-0.39,Quality of sleep has dropped noticeably since my screen time increased.,Balanced
9757,Europe,Gen Z (18-24),8.77,3,41.42,5,Good,0.2,"I have too many apps, but I don't know which ones to cut.",Balanced
9758,Middle East,Millennial (25-40),5.99,6,84.21,6,Good,-0.11,"Trying to be more mindful, but it's difficult in today's world. (YouTube Premium mainly)",Balanced
9759,North America,Gen X (41-56),5.43,6,107.07,5,Good,0.15,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9760,Asia-Pacific,Millennial (25-40),8.68,4,48.41,7,Poor,-0.23,"I have too many apps, but I don't know which ones to cut.",Balanced
9761,Africa,Gen X (41-56),4.52,6,34.6,6,Excellent,-0.18,"Digital wellness is important, but finding the right balance is challenging. (YouTube Premium mainly)",Balanced
9762,North America,Boomer (57+),2.95,2,38.99,2,Good,0.96,My sleep improved once I started digital detox after 9 PM. Game changer! (Instagram mainly),Balanced
9763,Middle East,Boomer (57+),2.49,2,29.4,3,Fair,0.72,Digital tools help me stay connected with family abroad. Can't imagine life without them.,Balanced
9764,Middle East,Millennial (25-40),6.11,5,88.0,5,Poor,0.41,My sleep improved once I started digital detox after 9 PM. Game changer!,Balanced
9765,Africa,Millennial (25-40),4.35,4,28.02,4,Poor,0.25,"Trying to be more mindful, but it's difficult in today's world. (Instagram mainly)",Balanced
9766,Europe,Millennial (25-40),7.02,6,95.13,6,Poor,-0.28,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9767,Asia-Pacific,Millennial (25-40),8.0,5,58.01,7,Poor,-0.63,Quality of sleep has dropped noticeably since my screen time increased. (TikTok mainly),Balanced
9768,LATAM,Gen Z (18-24),8.44,4,44.79490430428925,6,Fair,0.07,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9769,Middle East,Gen X (41-56),3.31,6,66.92,4,Good,0.22,"I have too many apps, but I don't know which ones to cut.",Balanced
9770,North America,Millennial (25-40),6.46,4,84.5,5,Good,0.06,Screen time depends on work demands. Weekends are usually better. (Instagram mainly),Balanced
9771,LATAM,Boomer (57+),2.19,1,12.04,2,Good,0.91,Using apps for meditation and fitness really improved my overall wellness. (Spotify mainly),Minimalist
9772,Europe,Boomer (57+),4.32,1,27.69,4,Good,0.18,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9773,North America,Gen Z (18-24),9.12,2,19.75,6,Good,-0.16,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9774,Asia-Pacific,Boomer (57+),3.94,1,1.49,4,Good,0.43,Using apps for meditation and fitness really improved my overall wellness.,Minimalist
9775,LATAM,Gen X (41-56),5.54,4,38.98,5,Excellent,-0.04,Screen time depends on work demands. Weekends are usually better.,Balanced
9776,Asia-Pacific,Millennial (25-40),7.84,4,36.76,5,Poor,0.34,I've set healthy boundaries with screen time and feel much better now.,Balanced
9777,Asia-Pacific,Millennial (25-40),7.26,5,42.01,6,Fair,-0.16,Screen time depends on work demands. Weekends are usually better. (Cloud Storage mainly),Balanced
9778,Middle East,Millennial (25-40),6.26,6,65.71,6,Good,-0.16,"Digital wellness is important, but finding the right balance is challenging. (Spotify mainly)",Balanced
9779,Asia-Pacific,Millennial (25-40),7.96,5,41.795679702798516,7,Excellent,-0.28,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9780,Asia-Pacific,Gen X (41-56),4.71,4,49.13,4,Good,0.39,I've set healthy boundaries with screen time and feel much better now.,Balanced
9781,Europe,Gen Z (18-24),8.82,3,66.65,5,Fair,0.11,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9782,Asia-Pacific,Gen X (41-56),5.76,5,45.72,6,Good,-0.01,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9783,Asia-Pacific,Millennial (25-40),8.55,5,46.24,7,Fair,-0.33,"I have too many apps, but I don't know which ones to cut.",Balanced
9784,Middle East,Gen Z (18-24),7.39,2,10.99,5,Good,0.14,"I have too many apps, but I don't know which ones to cut.",Balanced
9785,Asia-Pacific,Millennial (25-40),7.74,4,50.73,6,Fair,-0.06,"Trying to be more mindful, but it's difficult in today's world. (Cloud Storage mainly)",Balanced
9786,LATAM,Gen X (41-56),4.81,3,28.25,3,Good,0.52,My sleep improved once I started digital detox after 9 PM. Game changer! (TikTok mainly),Balanced
9787,North America,Millennial (25-40),7.34,5,80.35,8,Good,-0.53,Spent $200+ last month on subscriptions I barely use. Feeling guilty and exhausted. (Gaming Pass mainly),Balanced
9788,Europe,Gen Z (18-24),9.11,4,57.69,6,Fair,-0.21,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9789,Asia-Pacific,Boomer (57+),2.4,1,10.01,4,Excellent,0.56,Digital tools help me stay connected with family abroad. Can't imagine life without them.,Minimalist
9790,North America,Gen X (41-56),4.56,3,53.33,4,Excellent,0.28,"I use digital tools for work and entertainment, but I try to maintain balance. (Discord mainly)",Balanced
9791,Europe,Gen Z (18-24),11.49,2,22.6,6,Fair,-0.19,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9792,Asia-Pacific,Millennial (25-40),7.64,4,46.77,6,Poor,-0.41,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect.",Balanced
9793,North America,Millennial (25-40),8.57,6,94.24,8,Poor,-0.59,Uninstalled half my apps but the habit is hard to break. Still checking constantly. (Spotify mainly),Balanced
9794,Europe,Gen Z (18-24),10.7,2,33.49,6,Good,-0.26,Screen time depends on work demands. Weekends are usually better.,Balanced
9795,Asia-Pacific,Gen X (41-56),5.25,4,43.22,5,Fair,0.24,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9796,Asia-Pacific,Gen X (41-56),5.69,5,60.26,6,Good,-0.31,"I have too many apps, but I don't know which ones to cut. (Spotify mainly)",Balanced
9797,Africa,Gen X (41-56),3.91,3,30.11,4,Fair,0.37,I've set healthy boundaries with screen time and feel much better now.,Balanced
9798,Asia-Pacific,Gen Z (18-24),8.91,4,41.29,6,Good,-0.3,"I use digital tools for work and entertainment, but I try to maintain balance. (Gaming Pass mainly)",Balanced
9799,Asia-Pacific,Boomer (57+),1.76,1,11.25,2,Fair,0.84,Using apps for meditation and fitness really improved my overall wellness.,Minimalist
9800,Middle East,Millennial (25-40),5.89,5,52.6910944714423,6,Fair,-0.22,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9801,LATAM,Boomer (57+),2.04,1,28.72,1,Good,0.96,Technology enables my creativity and professional growth. Love the digital ecosystem.,Minimalist
9802,Europe,Gen Z (18-24),10.86,2,14.39,5,Poor,-0.03,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9803,North America,Millennial (25-40),7.29,4,71.17,5,Good,0.3,Screen time depends on work demands. Weekends are usually better.,Balanced
9804,Asia-Pacific,Gen X (41-56),6.96,3,8.26,5,Good,0.06,"I have too many apps, but I don't know which ones to cut.",Balanced
9805,Asia-Pacific,Millennial (25-40),7.42,4,36.74,6,Fair,-0.08,"I have too many apps, but I don't know which ones to cut. (Gaming Pass mainly)",Balanced
9806,LATAM,Gen X (41-56),5.8,3,44.35,5,Excellent,0.36,I've set healthy boundaries with screen time and feel much better now.,Balanced
9807,LATAM,Gen X (41-56),4.68,14,38.45,5,Good,-0.02,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9808,Asia-Pacific,Gen Z (18-24),10.65,4,54.85,7,Poor,-0.74,The constant notifications make it impossible to focus. My mental health is suffering. (Cloud Storage mainly),Balanced
9809,Middle East,Gen X (41-56),3.64,4,49.07,5,Fair,0.07,"I have too many apps, but I don't know which ones to cut. (YouTube Premium mainly)",Balanced
9810,Asia-Pacific,Millennial (25-40),8.26,6,44.12811009439969,7,Good,-0.39,The constant notifications make it impossible to focus. My mental health is suffering.,Balanced
9811,North America,Gen Z (18-24),11.13,4,74.57,7,Poor,-0.49,Quality of sleep has dropped noticeably since my screen time increased.,Balanced
9812,LATAM,Boomer (57+),2.26,4,42.9,3,Excellent,0.48,Digital tools help me stay connected with family abroad. Can't imagine life without them.,Balanced
9813,Europe,Boomer (57+),2.48,2,59.47,3,Good,0.52,Found the right mix of subscriptions that actually add value to my life.,Balanced
9814,LATAM,Millennial (25-40),5.98,5,55.9,6,Good,0.08,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9815,Middle East,Millennial (25-40),7.15,4,50.35,5,Poor,0.37,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
9816,Asia-Pacific,Millennial (25-40),8.48,4,50.1,6,Poor,-0.01,Screen time depends on work demands. Weekends are usually better.,Balanced
9817,Asia-Pacific,Gen X (41-56),6.56,4,59.04,6,Fair,-0.21,Screen time depends on work demands. Weekends are usually better. (Gaming Pass mainly),Balanced
9818,Asia-Pacific,Boomer (57+),3.25,1,17.47,2,Excellent,1.0,Technology enables my creativity and professional growth. Love the digital ecosystem. (TikTok mainly),Minimalist
9819,Europe,Millennial (25-40),7.18,7,123.33,7,Fair,-0.6,Quality of sleep has dropped noticeably since my screen time increased. (Netflix mainly),Balanced
9820,Europe,Gen X (41-56),5.29,4,78.88,5,Poor,0.32,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9821,Asia-Pacific,Millennial (25-40),8.66,6,92.8,7,Good,-0.48,Everyone's addicted but nobody talks about how bad it really is for our brains.,Balanced
9822,LATAM,Millennial (25-40),5.98,5,35.65,5,Fair,-0.06,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9823,Asia-Pacific,Boomer (57+),4.09,1,18.27,3,Fair,0.52,I've set healthy boundaries with screen time and feel much better now. (Discord mainly),Balanced
9824,North America,Millennial (25-40),7.77,4,76.6,5,Poor,-0.2,"I use digital tools for work and entertainment, but I try to maintain balance. (Email Premium mainly)",Balanced
9825,Asia-Pacific,Millennial (25-40),5.87,5,52.39,5,Good,0.3,Screen time depends on work demands. Weekends are usually better. (Instagram mainly),Balanced
9826,LATAM,Gen X (41-56),4.98,7,56.53,6,Good,0.07,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9827,Asia-Pacific,Millennial (25-40),6.78,8,106.52,7,Poor,-0.26,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9828,Asia-Pacific,Millennial (25-40),8.49,5,46.03,7,Poor,-0.38,The constant notifications make it impossible to focus. My mental health is suffering. (Cloud Storage mainly),Balanced
9829,LATAM,Boomer (57+),3.1,1,35.74846958084132,2,Good,0.65,My sleep improved once I started digital detox after 9 PM. Game changer!,Minimalist
9830,Asia-Pacific,Gen X (41-56),5.66,4,39.37,5,Excellent,0.34,I've set healthy boundaries with screen time and feel much better now. (Instagram mainly),Balanced
9831,Asia-Pacific,Gen X (41-56),5.83,5,38.43,6,Excellent,-0.18,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9832,Africa,Millennial (25-40),6.4,8,39.54,7,Poor,-0.32,Screen time depends on work demands. Weekends are usually better. (Gaming Pass mainly),Balanced
9833,North America,Millennial (25-40),7.08,6,97.47,7,Good,-0.55,Uninstalled half my apps but the habit is hard to break. Still checking constantly.,Balanced
9834,Middle East,Boomer (57+),2.88,2,26.36,4,Fair,0.12,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9835,North America,Millennial (25-40),8.41,5,104.45,6,Poor,-0.4,Uninstalled half my apps but the habit is hard to break. Still checking constantly. (Instagram mainly),Balanced
9836,North America,Gen Z (18-24),11.18,3,48.11,7,Fair,-0.28,"Trying to be more mindful, but it's difficult in today's world. (TikTok mainly)",Balanced
9837,Africa,Millennial (25-40),4.64,6,44.65,5,Good,0.27,Screen time depends on work demands. Weekends are usually better.,Balanced
9838,Europe,Millennial (25-40),7.48,5,90.01,7,Good,-0.62,Uninstalled half my apps but the habit is hard to break. Still checking constantly.,Balanced
9839,Asia-Pacific,Gen Z (18-24),9.43,3,11.55,5,Poor,-0.25,"I have too many apps, but I don't know which ones to cut.",Balanced
9840,LATAM,Boomer (57+),1.57,1,3.48,2,Excellent,0.93,Technology enables my creativity and professional growth. Love the digital ecosystem.,Minimalist
9841,Africa,Boomer (57+),2.41,1,2.24,2,Fair,0.86,Technology enables my creativity and professional growth. Love the digital ecosystem.,Minimalist
9842,Middle East,Millennial (25-40),5.91,6,80.31,6,Good,0.01,"I have too many apps, but I don't know which ones to cut.",Balanced
9843,Europe,Gen X (41-56),5.87,6,104.7,7,Good,-0.47,Too many ads and expensive subscriptions. I feel drained every day.,Balanced
9844,Asia-Pacific,Boomer (57+),2.72,2,25.81,2,Excellent,0.79,My sleep improved once I started digital detox after 9 PM. Game changer! (Discord mainly),Balanced
9845,North America,Gen X (41-56),5.07,4,70.75623955697563,4,Excellent,-0.01,"Digital wellness is important, but finding the right balance is challenging. (Email Premium mainly)",Balanced
9846,Asia-Pacific,Gen Z (18-24),10.37,3,27.42,6,Poor,0.05,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9847,LATAM,Gen Z (18-24),7.39,3,770.1122318132246,5,Fair,-0.17,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9848,Europe,Gen Z (18-24),8.77,4,66.66,5,Fair,-0.16,"I have too many apps, but I don't know which ones to cut.",Balanced
9849,Asia-Pacific,Gen Z (18-24),11.09,3,30.08,6,Poor,0.06,Screen time depends on work demands. Weekends are usually better. (Discord mainly),Balanced
9850,Asia-Pacific,Millennial (25-40),7.36,6,72.83,7,Good,-0.23,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9851,Asia-Pacific,Millennial (25-40),8.75,5,63.22,8,Fair,-0.71,Too many ads and expensive subscriptions. I feel drained every day. (Fitness App mainly),Balanced
9852,Middle East,Millennial (25-40),6.34,4,49.564996497781124,5,Poor,0.09,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9853,North America,Gen Z (18-24),8.54,5,92.82,6,Poor,-0.04,"Some subscriptions are useful, others are just taking up space and money. (Fitness App mainly)",Balanced
9854,Asia-Pacific,Millennial (25-40),8.22,6,44.05267392935724,7,Good,-0.43,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep. (YouTube Premium mainly),Balanced
9855,Africa,Millennial (25-40),5.94,5,18.87,6,Good,0.01,"Digital wellness is important, but finding the right balance is challenging. (Cloud Storage mainly)",Balanced
9856,Asia-Pacific,Gen X (41-56),5.74,5,48.25,7,Excellent,-0.39,The constant notifications make it impossible to focus. My mental health is suffering. (YouTube Premium mainly),Balanced
9857,North America,Gen Z (18-24),9.66,2,13.31,6,Fair,-0.21,"I have too many apps, but I don't know which ones to cut. (Cloud Storage mainly)",Balanced
9858,Asia-Pacific,Gen X (41-56),4.65,6,63.54,5,Excellent,-0.06,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9859,Europe,Boomer (57+),3.83,2,27.06,4,Fair,0.14,"I have too many apps, but I don't know which ones to cut.",Balanced
9860,North America,Gen X (41-56),5.09,3,43.05,4,Excellent,0.02,"Digital wellness is important, but finding the right balance is challenging. (Gaming Pass mainly)",Balanced
9861,LATAM,Gen X (41-56),3.57,4,44.19,4,Excellent,0.23,"I have too many apps, but I don't know which ones to cut.",Balanced
